user_id,total_session_count,total_category_browse_count,added_to_cart,cart_value,search_count,days_active_last_7,event_count
QB143899,1,1,no,0.0,0,1,6
QB143900,3,2,yes,150.41,1,1,9
QB143901,3,1,no,0.0,0,1,5
QB143902,10,9,yes,363.89,8,4,41
QB143905,1,1,no,0.0,1,1,3
QB143906,2,2,no,0.0,3,1,7
QB143908,1,1,no,0.0,0,1,5
QB143909,1,3,no,0.0,2,1,4
QB143910,1,0,no,0.0,1,1,3
QB143911,1,1,no,0.0,1,1,9
QB143913,6,3,no,0.0,1,2,14
QB143916,3,1,yes,379.97,2,2,13
QB143919,1,0,no,0.0,0,1,2
QB143920,1,1,no,0.0,1,1,5
QB143922,3,2,no,0.0,1,1,4
QB143924,1,1,no,0.0,0,1,10
QB143926,4,2,yes,227.76,3,1,14
QB143927,3,2,yes,237.29,0,1,6
QB143929,1,2,no,0.0,2,2,7
QB143930,2,1,no,0.0,1,1,2
QB143931,2,1,no,0.0,1,1,6
QB143932,3,3,no,0.0,3,2,7
QB143933,1,1,no,0.0,0,1,5
QB143935,2,0,no,0.0,0,1,2
QB143936,4,3,no,0.0,0,2,7
QB143937,3,7,no,0.0,1,4,21
QB143938,1,1,no,0.0,3,1,8
QB143940,1,1,yes,331.95,3,2,7
QB143941,1,2,no,0.0,3,2,10
QB143942,2,2,yes,217.78,1,1,8
QB143945,4,2,no,0.0,2,1,12
QB143948,3,5,no,0.0,1,4,33
QB143950,3,3,no,0.0,3,2,12
QB143951,4,3,yes,152.39,1,1,10
QB143952,2,1,no,0.0,1,1,11
QB143954,1,3,no,0.0,2,2,6
QB143956,2,1,no,0.0,1,1,4
QB143963,1,0,no,0.0,1,1,3
QB143964,1,1,yes,306.27,1,1,5
QB143970,7,4,yes,270.37,3,4,47
QB143973,4,3,no,0.0,3,2,10
QB143974,1,0,yes,249.7,0,1,4
QB143975,3,1,no,0.0,3,1,10
QB143976,2,1,yes,529.48,3,2,11
QB143977,1,1,no,0.0,0,1,3
QB143980,4,3,no,0.0,0,1,12
QB143981,1,2,no,0.0,0,2,9
QB143983,1,0,no,0.0,1,1,3
QB143984,4,3,no,0.0,1,1,8
QB143985,3,3,no,0.0,2,1,13
QB143986,1,3,yes,224.08,1,2,13
QB143987,1,1,no,0.0,1,1,3
QB143988,2,0,no,0.0,1,1,7
QB143992,2,2,no,0.0,1,1,13
QB143993,3,3,yes,175.06,2,2,8
QB143997,2,2,no,0.0,3,1,11
QB143998,1,3,yes,210.99,0,2,11
QB143999,2,2,no,0.0,0,2,7
QB144002,9,2,yes,389.07,5,2,28
QB144004,3,2,no,0.0,0,1,3
QB144005,4,1,no,0.0,3,2,8
QB144006,1,0,no,0.0,1,1,6
QB144007,2,1,no,0.0,1,1,3
QB144011,9,3,yes,279.18,2,2,11
QB144013,3,3,no,0.0,1,2,5
QB144014,3,4,yes,414.1,4,2,25
QB144019,3,1,yes,101.91,2,2,10
QB144020,4,3,no,0.0,2,2,9
QB144024,3,1,no,0.0,3,1,8
QB144027,2,2,no,0.0,2,2,10
QB144031,4,3,yes,381.85,0,2,7
QB144032,1,0,no,0.0,1,1,2
QB144033,1,0,no,0.0,1,1,5
QB144038,1,1,no,0.0,0,1,1
QB144039,3,2,yes,391.61,3,2,8
QB144040,3,1,no,0.0,0,1,3
QB144044,4,3,yes,205.83,0,2,9
QB144046,1,1,yes,51.51,0,1,4
QB144049,2,2,no,0.0,3,2,6
QB144050,1,2,no,0.0,3,2,11
QB144051,2,2,no,0.0,2,2,6
QB144056,1,2,yes,200.59,0,2,12
QB144060,2,0,no,0.0,1,1,7
QB144061,3,2,yes,213.62,2,2,10
QB144063,2,1,no,0.0,1,1,7
QB144064,3,2,yes,185.51,1,2,6
QB144065,1,0,no,0.0,0,1,3
QB144073,2,0,no,0.0,1,1,4
QB144076,1,1,no,0.0,3,1,14
QB144077,2,1,no,0.0,1,1,2
QB144078,1,1,no,0.0,1,1,4
QB144079,1,3,yes,102.84,0,2,12
QB144083,3,2,yes,451.0,0,2,8
QB144089,1,0,no,0.0,1,1,5
QB144090,6,3,yes,122.28,3,2,21
QB144096,1,1,no,0.0,0,1,7
QB144099,1,0,no,0.0,0,1,7
QB144100,1,0,no,0.0,1,1,6
QB144101,4,1,no,0.0,3,1,3
QB144104,7,4,no,0.0,3,4,21
QB144115,9,7,yes,278.93,3,4,28
QB144117,1,0,no,0.0,1,1,4
QB144118,4,3,no,0.0,5,2,26
QB144119,3,2,no,0.0,1,1,5
QB144121,2,0,no,0.0,1,1,4
QB144124,3,2,no,0.0,1,1,10
QB144126,3,3,yes,189.09,0,2,14
QB144127,7,6,yes,284.14,8,7,79
QB144128,3,2,no,0.0,3,2,12
QB144130,4,1,no,0.0,0,1,12
QB144135,4,3,no,0.0,1,2,8
QB144136,1,0,no,0.0,1,1,7
QB144137,1,1,no,0.0,1,1,4
QB144141,2,0,no,0.0,1,1,2
QB144142,3,3,no,0.0,0,2,8
QB144144,4,7,no,0.0,4,2,34
QB144147,1,3,no,0.0,1,1,3
QB144149,2,1,no,0.0,1,1,7
QB144153,9,2,no,0.0,4,2,21
QB144154,1,1,yes,149.23,3,1,13
QB144157,2,0,no,0.0,0,1,6
QB144162,2,2,no,0.0,1,1,8
QB144163,4,3,no,0.0,5,2,20
QB144165,2,2,no,0.0,0,1,5
QB144166,6,2,yes,440.62,3,2,29
QB144169,4,1,no,0.0,1,1,14
QB144170,2,0,no,0.0,1,1,3
QB144171,3,3,no,0.0,0,1,11
QB144173,3,7,yes,433.89,5,3,28
QB144174,2,3,yes,194.58,2,2,12
QB144175,4,2,no,0.0,2,1,12
QB144176,6,6,yes,89.05,5,2,17
QB144177,3,3,no,0.0,1,1,10
QB144181,3,3,no,0.0,3,2,13
QB144185,4,3,no,0.0,1,1,4
QB144187,1,1,no,0.0,0,1,5
QB144188,1,3,no,0.0,3,2,3
QB144189,3,3,no,0.0,3,2,10
QB144193,2,7,no,0.0,3,2,31
QB144196,2,2,no,0.0,3,2,8
QB144200,9,7,no,0.0,2,2,26
QB144201,2,0,no,0.0,0,1,7
QB144204,3,1,no,0.0,0,2,8
QB144206,1,2,yes,205.12,0,1,10
QB144207,3,2,no,0.0,1,2,11
QB144208,2,2,no,0.0,2,1,11
QB144209,2,0,yes,498.24,0,1,1
QB144211,4,2,yes,374.21,3,4,31
QB144214,7,4,yes,247.89,1,3,16
QB144215,15,13,no,0.0,10,4,62
QB144217,5,9,yes,135.03,4,4,60
QB144219,8,5,no,0.0,2,2,32
QB144221,3,1,no,0.0,0,2,14
QB144222,2,3,no,0.0,3,2,4
QB144224,2,2,no,0.0,0,2,12
QB144225,4,1,no,0.0,3,2,4
QB144230,3,1,no,0.0,2,2,9
QB144231,1,1,no,0.0,0,1,7
QB144233,3,1,no,0.0,0,2,13
QB144236,2,1,yes,205.44,1,1,14
QB144238,2,0,no,0.0,0,1,5
QB144245,1,1,no,0.0,0,1,4
QB144250,4,6,yes,307.49,5,4,15
QB144251,2,0,no,0.0,1,1,5
QB144254,3,3,no,0.0,1,1,4
QB144255,1,3,no,0.0,2,2,14
QB144257,1,1,no,0.0,1,1,7
QB144259,2,2,yes,159.49,2,1,3
QB144260,6,5,yes,149.24,8,7,73
QB144261,1,0,no,0.0,0,1,6
QB144262,3,1,no,0.0,1,1,6
QB144265,1,0,no,0.0,1,1,2
QB144268,2,1,no,0.0,1,1,7
QB144270,1,1,yes,282.18,3,1,11
QB144271,1,1,yes,171.01,0,1,10
QB144273,1,1,no,0.0,1,2,4
QB144275,2,0,no,0.0,1,1,7
QB144277,2,2,no,0.0,1,1,11
QB144282,2,0,no,0.0,1,1,7
QB144284,1,3,no,0.0,1,2,4
QB144285,3,3,no,0.0,2,1,10
QB144287,9,7,no,0.0,1,3,11
QB144288,7,7,yes,156.57,2,2,29
QB144290,9,6,no,0.0,4,3,24
QB144291,2,4,yes,275.74,2,4,13
QB144293,1,1,no,0.0,1,1,7
QB144295,3,1,yes,131.77,0,2,6
QB144296,3,1,yes,198.37,2,1,12
QB144304,1,2,no,0.0,0,2,3
QB144305,2,0,no,0.0,1,1,1
QB144306,4,3,no,0.0,0,2,4
QB144315,1,0,no,0.0,1,1,4
QB144316,1,0,no,0.0,2,1,3
QB144317,1,3,yes,249.11,2,1,14
QB144319,3,1,yes,316.43,3,1,11
QB144321,2,1,no,0.0,1,1,4
QB144325,4,2,no,0.0,0,1,7
QB144326,2,1,no,0.0,0,1,7
QB144328,16,11,yes,190.42,4,5,78
QB144331,2,3,yes,193.85,1,2,11
QB144332,2,1,no,0.0,0,1,3
QB144333,9,5,yes,459.12,1,2,10
QB144336,4,1,no,0.0,0,2,3
QB144338,2,1,no,0.0,3,2,6
QB144340,2,3,yes,299.22,1,2,3
QB144342,1,1,no,0.0,0,1,2
QB144343,2,2,yes,374.44,0,1,5
QB144344,1,1,no,0.0,1,1,6
QB144345,3,1,no,0.0,0,1,13
QB144346,1,0,yes,246.08,1,1,1
QB144348,2,1,no,0.0,1,1,7
QB144349,4,3,yes,499.29,2,1,9
QB144350,2,2,yes,133.64,3,1,8
QB144351,7,9,no,0.0,9,6,26
QB144352,1,0,no,0.0,1,1,3
QB144354,19,6,no,0.0,11,4,32
QB144357,4,2,no,0.0,1,2,5
QB144359,4,1,no,0.0,3,2,3
QB144360,2,3,no,0.0,3,2,13
QB144363,2,0,no,0.0,1,1,4
QB144365,2,1,no,0.0,1,1,5
QB144366,9,4,yes,229.63,7,7,75
QB144367,3,1,yes,579.23,0,2,8
QB144370,1,0,no,0.0,0,1,5
QB144371,8,4,yes,244.73,3,3,22
QB144373,2,1,no,0.0,1,1,4
QB144374,4,3,no,0.0,1,1,4
QB144378,1,0,no,0.0,0,1,5
QB144379,1,1,no,0.0,1,1,6
QB144380,1,3,no,0.0,0,2,4
QB144383,4,1,no,0.0,2,2,10
QB144385,1,1,no,0.0,0,1,5
QB144387,4,1,yes,177.97,0,1,9
QB144392,2,3,no,0.0,1,1,8
QB144396,1,1,no,0.0,1,1,1
QB144398,8,2,yes,301.15,4,3,32
QB144401,1,0,no,0.0,0,1,4
QB144402,8,3,no,0.0,1,4,21
QB144403,2,0,yes,264.08,1,1,3
QB144404,2,7,no,0.0,3,3,19
QB144405,4,1,no,0.0,0,2,8
QB144406,9,2,yes,165.77,4,3,20
QB144407,1,0,no,0.0,1,1,2
QB144410,8,3,yes,142.01,5,4,31
QB144412,1,2,no,0.0,2,2,9
QB144414,2,1,no,0.0,0,1,7
QB144416,2,1,no,0.0,1,1,4
QB144418,3,1,yes,279.09,0,2,5
QB144423,1,1,no,0.0,1,1,4
QB144425,1,0,no,0.0,0,1,2
QB144426,5,3,no,0.0,1,3,18
QB144430,1,3,no,0.0,0,2,9
QB144431,4,2,yes,278.04,0,1,13
QB144432,6,9,yes,268.02,9,6,48
QB144435,2,1,no,0.0,0,1,6
QB144438,2,3,no,0.0,0,1,12
QB144439,3,1,no,0.0,3,1,7
QB144441,5,5,no,0.0,2,2,10
QB144445,4,1,yes,113.47,0,1,14
QB144446,1,0,no,0.0,2,1,7
QB144448,3,2,yes,282.4,3,1,13
QB144449,4,3,no,0.0,3,2,6
QB144451,3,3,no,0.0,2,2,4
QB144453,1,1,no,0.0,0,1,1
QB144454,2,0,no,0.0,0,1,5
QB144455,4,2,yes,363.22,3,2,10
QB144460,3,3,yes,252.74,1,2,7
QB144462,1,1,no,0.0,0,1,5
QB144464,1,0,yes,62.48,1,1,5
QB144465,1,0,no,0.0,0,1,5
QB144466,2,1,no,0.0,3,1,12
QB144469,2,1,yes,314.0,0,1,9
QB144470,1,1,no,0.0,0,1,4
QB144472,2,3,yes,279.56,0,1,3
QB144475,4,6,no,0.0,5,3,23
QB144488,1,3,no,0.0,3,2,11
QB144490,9,3,yes,247.61,1,3,10
QB144491,9,6,yes,263.76,2,4,30
QB144492,2,1,yes,97.72,0,1,3
QB144494,3,4,yes,204.49,3,4,27
QB144499,1,3,no,0.0,1,2,4
QB144500,9,5,yes,110.76,4,4,20
QB144501,2,3,no,0.0,3,1,14
QB144503,3,7,yes,258.8,2,3,29
QB144504,2,2,yes,235.58,3,1,6
QB144505,1,2,yes,460.37,2,2,6
QB144507,2,2,no,0.0,2,2,7
QB144514,8,4,yes,363.74,3,4,12
QB144515,2,0,no,0.0,2,1,4
QB144517,4,2,no,0.0,1,1,9
QB144518,1,1,yes,371.69,1,1,6
QB144519,1,0,no,0.0,1,1,7
QB144521,4,1,yes,136.07,2,2,14
QB144522,1,1,no,0.0,1,1,5
QB144528,3,1,no,0.0,1,1,14
QB144530,1,2,yes,262.04,0,2,7
QB144531,4,2,yes,193.13,3,2,8
QB144533,2,1,no,0.0,0,1,1
QB144534,4,6,yes,205.14,3,4,26
QB144535,2,0,no,0.0,1,1,2
QB144537,1,2,no,0.0,1,2,4
QB144541,1,3,no,0.0,2,1,5
QB144544,2,1,no,0.0,2,1,3
QB144550,2,0,no,0.0,0,1,6
QB144551,1,2,no,0.0,0,1,12
QB144555,3,2,yes,333.55,0,2,9
QB144558,2,1,yes,621.72,1,2,5
QB144561,4,3,yes,126.46,3,1,13
QB144566,4,2,no,0.0,3,2,4
QB144567,1,1,no,0.0,3,2,12
QB144568,9,6,yes,309.09,2,4,25
QB144569,6,4,no,0.0,2,2,30
QB144570,1,1,no,0.0,2,2,14
QB144572,4,1,yes,300.37,3,2,10
QB144574,2,3,yes,162.44,1,1,4
QB144575,2,2,yes,181.64,1,1,9
QB144578,2,0,no,0.0,0,1,1
QB144580,4,1,yes,138.48,1,2,10
QB144582,7,4,no,0.0,2,3,16
QB144584,1,1,no,0.0,0,1,10
QB144585,2,3,no,0.0,0,1,10
QB144586,3,1,no,0.0,0,2,7
QB144588,4,1,no,0.0,2,1,5
QB144592,1,1,no,0.0,1,1,7
QB144597,1,1,no,0.0,1,1,4
QB144598,3,1,no,0.0,3,2,6
QB144599,1,1,no,0.0,1,1,3
QB144603,2,1,no,0.0,3,1,7
QB144604,1,0,no,0.0,1,1,3
QB144606,1,0,yes,447.9,1,1,2
QB144608,1,1,yes,147.33,3,2,13
QB144609,4,3,yes,309.79,1,1,3
QB144613,1,3,yes,116.02,1,1,8
QB144615,1,3,no,0.0,3,2,12
QB144616,3,1,yes,238.77,3,2,3
QB144619,4,3,no,0.0,2,2,14
QB144620,1,0,no,0.0,0,1,1
QB144622,2,1,no,0.0,3,1,5
QB144624,4,3,yes,129.88,1,3,13
QB144629,4,5,yes,189.33,2,4,29
QB144631,8,13,yes,202.07,10,6,54
QB144632,3,3,no,0.0,1,2,7
QB144636,2,1,no,0.0,3,1,5
QB144639,3,2,no,0.0,1,2,3
QB144641,3,2,yes,548.94,2,1,12
QB144645,4,2,no,0.0,0,1,3
QB144646,1,1,yes,793.59,0,1,2
QB144647,1,3,yes,408.05,2,2,5
QB144648,1,1,no,0.0,0,1,7
QB144649,2,1,no,0.0,0,1,3
QB144654,4,3,no,0.0,2,1,9
QB144655,3,2,no,0.0,2,1,8
QB144666,2,1,no,0.0,3,1,10
QB144669,4,2,no,0.0,1,1,7
QB144670,3,1,yes,422.26,1,2,7
QB144672,2,2,no,0.0,3,2,13
QB144674,1,1,no,0.0,1,1,5
QB144675,1,1,no,0.0,0,1,2
QB144676,9,10,yes,324.2,5,5,35
QB144677,1,2,no,0.0,3,1,12
QB144679,5,5,yes,375.42,3,3,34
QB144680,1,1,no,0.0,1,1,5
QB144681,2,3,no,0.0,1,1,5
QB144682,1,0,no,0.0,1,1,3
QB144688,3,3,yes,316.16,2,2,14
QB144689,2,1,no,0.0,3,1,14
QB144692,2,2,no,0.0,1,2,7
QB144694,5,11,yes,248.73,5,7,27
QB144696,2,1,no,0.0,0,1,4
QB144697,3,1,no,0.0,3,1,10
QB144700,1,1,no,0.0,3,2,3
QB144701,4,2,yes,289.86,3,1,7
QB144709,1,1,no,0.0,0,1,3
QB144710,1,1,no,0.0,1,1,6
QB144712,4,3,no,0.0,2,2,8
QB144715,2,2,no,0.0,3,1,14
QB144716,4,2,no,0.0,0,1,6
QB144719,12,6,yes,558.42,3,6,30
QB144721,4,3,yes,272.02,1,2,8
QB144722,1,1,no,0.0,1,1,3
QB144726,3,3,no,0.0,1,2,10
QB144733,4,3,yes,107.86,2,2,6
QB144736,19,14,yes,124.19,9,6,21
QB144739,1,0,no,0.0,1,1,2
QB144742,1,3,yes,200.87,1,1,12
QB144744,1,1,no,0.0,1,1,5
QB144745,2,1,no,0.0,0,2,4
QB144746,2,1,yes,170.27,1,1,8
QB144749,2,1,no,0.0,0,1,7
QB144750,1,1,no,0.0,0,1,4
QB144751,1,1,no,0.0,3,2,14
QB144752,2,3,yes,491.33,5,2,30
QB144754,8,4,yes,260.93,4,2,26
QB144757,5,11,yes,236.9,11,7,60
QB144761,1,1,no,0.0,3,1,4
QB144762,2,3,no,0.0,3,2,10
QB144763,2,3,no,0.0,3,2,5
QB144764,1,1,no,0.0,3,1,4
QB144766,2,0,no,0.0,1,1,7
QB144770,2,3,no,0.0,1,1,6
QB144776,3,1,no,0.0,2,1,8
QB144780,1,0,no,0.0,0,1,5
QB144781,4,3,no,0.0,3,1,12
QB144788,2,3,no,0.0,2,1,3
QB144790,4,6,no,0.0,4,2,16
QB144792,2,2,no,0.0,0,2,7
QB144793,6,2,no,0.0,3,3,21
QB144794,1,1,no,0.0,1,1,3
QB144795,4,2,yes,374.64,0,2,13
QB144796,4,1,no,0.0,1,2,10
QB144801,1,3,no,0.0,1,1,9
QB144802,4,2,no,0.0,2,1,12
QB144804,6,5,no,0.0,2,4,22
QB144806,2,2,no,0.0,0,1,11
QB144808,3,1,yes,351.88,2,1,11
QB144809,2,1,no,0.0,1,1,7
QB144810,1,1,no,0.0,2,2,6
QB144812,2,3,no,0.0,3,2,6
QB144817,2,2,no,0.0,0,1,5
QB144822,2,1,no,0.0,0,1,4
QB144826,4,1,no,0.0,0,1,8
QB144827,2,3,no,0.0,1,2,7
QB144830,4,2,no,0.0,3,1,5
QB144834,1,3,no,0.0,3,2,8
QB144835,1,0,no,0.0,0,1,2
QB144836,1,0,no,0.0,0,1,1
QB144839,7,7,yes,171.22,3,3,16
QB144841,1,1,yes,166.55,1,1,14
QB144843,6,7,yes,66.32,3,3,23
QB144845,2,1,no,0.0,1,1,1
QB144847,1,1,no,0.0,1,1,3
QB144848,4,3,no,0.0,3,1,12
QB144849,16,13,yes,345.07,3,7,20
QB144852,3,2,no,0.0,1,2,11
QB144854,2,1,no,0.0,2,1,14
QB144855,1,1,no,0.0,2,1,8
QB144857,1,1,no,0.0,1,1,4
QB144859,1,3,yes,385.63,3,2,10
QB144860,1,1,no,0.0,0,1,1
QB144862,3,7,yes,228.94,1,2,31
QB144864,2,2,no,0.0,3,2,6
QB144865,2,1,no,0.0,1,1,5
QB144867,1,1,no,0.0,0,1,7
QB144868,1,0,no,0.0,2,1,3
QB144870,3,3,no,0.0,1,2,11
QB144876,2,1,no,0.0,1,1,7
QB144879,8,6,yes,268.15,2,2,12
QB144881,3,3,yes,235.27,0,2,13
QB144883,1,0,no,0.0,1,1,1
QB144891,2,1,no,0.0,0,1,3
QB144892,4,3,no,0.0,0,1,8
QB144895,1,2,yes,237.8,0,2,4
QB144900,1,1,yes,77.62,0,1,7
QB144901,6,3,no,0.0,1,4,24
QB144902,2,0,no,0.0,1,1,3
QB144904,2,2,yes,310.64,3,1,10
QB144906,2,0,no,0.0,0,1,2
QB144909,4,3,no,0.0,0,1,10
QB144910,4,3,yes,412.58,1,1,10
QB144913,4,2,yes,231.14,2,2,14
QB144914,9,6,yes,187.82,1,4,18
QB144915,7,7,yes,521.88,4,3,33
QB144921,2,0,no,0.0,0,1,7
QB144926,2,0,no,0.0,1,1,5
QB144927,1,2,yes,230.56,2,1,5
QB144929,1,1,no,0.0,1,1,6
QB144930,3,2,no,0.0,1,2,11
QB144932,4,2,yes,106.66,2,2,4
QB144933,1,1,no,0.0,1,1,2
QB144935,2,0,no,0.0,0,1,7
QB144936,2,1,no,0.0,0,1,7
QB144939,3,2,yes,271.19,3,2,3
QB144941,1,2,yes,379.55,3,2,13
QB144943,2,1,no,0.0,3,1,3
QB144945,1,2,no,0.0,2,2,3
QB144949,1,0,no,0.0,1,1,1
QB144952,8,12,yes,273.64,5,7,34
QB144954,2,0,no,0.0,0,1,4
QB144955,1,0,no,0.0,1,1,1
QB144957,3,3,no,0.0,0,2,4
QB144959,4,1,no,0.0,2,2,5
QB144960,17,6,no,0.0,9,5,46
QB144961,1,1,yes,318.26,2,2,7
QB144965,3,2,no,0.0,2,1,13
QB144969,3,6,yes,489.19,2,3,30
QB144973,9,6,no,0.0,4,4,25
QB144975,5,2,yes,245.22,5,2,27
QB144976,2,3,no,0.0,0,1,10
QB144979,2,0,no,0.0,1,1,5
QB144982,2,1,no,0.0,1,1,12
QB144985,2,0,no,0.0,0,1,7
QB144987,1,0,no,0.0,1,1,4
QB144991,2,1,no,0.0,1,1,4
QB144992,2,1,no,0.0,2,1,7
QB144993,2,7,no,0.0,5,3,12
QB144995,4,2,no,0.0,1,2,4
QB144996,16,14,no,0.0,6,5,56
QB144997,11,12,yes,176.7,10,6,67
QB144998,1,0,no,0.0,1,1,5
QB144999,1,1,no,0.0,1,1,3
QB145000,4,1,yes,301.09,3,2,10
QB145002,2,1,yes,143.73,3,2,3
QB145003,13,10,yes,408.25,7,7,68
QB145005,2,3,no,0.0,1,1,14
QB145006,4,2,no,0.0,3,1,6
QB145008,2,1,no,0.0,0,1,1
QB145011,4,3,yes,268.68,2,2,14
QB145013,3,1,no,0.0,0,1,4
QB145015,2,1,no,0.0,0,1,6
QB145017,4,2,no,0.0,1,1,8
QB145019,1,1,no,0.0,0,1,3
QB145020,4,5,yes,687.52,3,4,11
QB145021,1,2,no,0.0,0,1,3
QB145022,1,1,yes,87.35,1,1,5
QB145023,3,3,no,0.0,1,1,14
QB145025,1,1,no,0.0,0,1,3
QB145028,4,1,no,0.0,2,2,9
QB145032,1,2,yes,259.38,2,2,13
QB145035,1,0,no,0.0,0,1,3
QB145039,5,3,no,0.0,1,3,14
QB145041,1,1,no,0.0,1,1,7
QB145042,3,3,no,0.0,2,2,9
QB145043,4,1,no,0.0,0,2,4
QB145044,1,1,yes,298.86,2,2,6
QB145045,2,0,no,0.0,2,1,4
QB145046,1,3,no,0.0,0,2,14
QB145048,9,6,yes,176.41,3,3,27
QB145049,3,2,yes,113.5,2,2,9
QB145050,3,1,yes,225.41,1,2,6
QB145053,3,2,no,0.0,2,3,23
QB145059,3,1,no,0.0,1,1,8
QB145060,2,0,no,0.0,2,1,6
QB145061,2,0,no,0.0,0,1,3
QB145063,3,2,no,0.0,2,2,8
QB145065,1,1,no,0.0,1,1,3
QB145067,3,4,no,0.0,5,3,26
QB145068,8,5,no,0.0,2,3,33
QB145070,5,3,yes,988.32,4,2,11
QB145071,4,3,yes,217.22,1,1,12
QB145073,4,3,no,0.0,1,1,12
QB145075,4,3,no,0.0,1,1,3
QB145076,2,1,no,0.0,2,1,9
QB145078,8,12,no,0.0,6,6,53
QB145082,2,3,yes,262.13,5,4,23
QB145083,1,1,no,0.0,0,1,4
QB145085,3,1,no,0.0,2,1,10
QB145086,4,2,no,0.0,0,1,9
QB145088,1,2,no,0.0,1,2,6
QB145091,1,0,no,0.0,0,1,2
QB145092,1,1,yes,329.36,1,2,7
QB145094,2,0,no,0.0,2,1,6
QB145095,11,14,yes,124.24,4,4,27
QB145097,6,3,yes,332.52,5,4,11
QB145098,9,4,no,0.0,4,4,31
QB145100,4,1,no,0.0,2,1,8
QB145102,1,0,no,0.0,1,1,5
QB145105,2,2,no,0.0,1,2,8
QB145108,2,3,yes,64.82,1,1,13
QB145109,3,2,yes,31.09,2,1,4
QB145110,3,2,no,0.0,2,2,6
QB145111,2,1,no,0.0,0,1,7
QB145112,2,1,yes,906.25,1,1,2
QB145113,3,1,no,0.0,2,1,7
QB145114,1,3,no,0.0,2,2,9
QB145117,1,1,yes,214.55,3,1,4
QB145121,1,0,no,0.0,1,1,1
QB145122,3,3,yes,550.75,2,2,5
QB145125,3,3,no,0.0,1,1,13
QB145126,8,6,yes,142.97,5,3,28
QB145127,3,3,no,0.0,2,1,5
QB145129,1,2,no,0.0,1,2,4
QB145130,1,0,no,0.0,2,1,2
QB145133,1,1,no,0.0,1,1,7
QB145134,1,0,no,0.0,0,1,7
QB145135,2,0,no,0.0,1,1,3
QB145138,3,1,no,0.0,1,2,3
QB145139,1,1,no,0.0,2,1,5
QB145144,1,0,no,0.0,0,1,5
QB145146,2,1,no,0.0,0,1,3
QB145148,2,2,no,0.0,1,2,14
QB145149,2,0,no,0.0,1,1,1
QB145151,4,3,no,0.0,0,1,13
QB145153,2,1,no,0.0,1,1,5
QB145154,2,0,no,0.0,1,1,7
QB145155,2,1,yes,157.78,1,1,6
QB145156,2,0,no,0.0,2,1,3
QB145162,1,0,yes,405.24,0,1,2
QB145163,2,0,no,0.0,0,1,6
QB145164,1,0,no,0.0,1,1,4
QB145165,9,6,yes,271.75,1,4,8
QB145167,2,1,no,0.0,1,1,7
QB145168,3,2,no,0.0,2,2,12
QB145169,2,1,no,0.0,0,2,8
QB145170,1,0,yes,271.85,0,1,5
QB145176,4,6,yes,458.34,1,2,31
QB145181,2,1,no,0.0,1,1,2
QB145182,9,5,yes,245.46,2,3,16
QB145184,4,3,no,0.0,3,2,14
QB145186,17,14,no,0.0,4,7,48
QB145187,3,3,no,0.0,3,2,12
QB145190,2,3,no,0.0,1,2,8
QB145191,2,3,no,0.0,0,2,12
QB145193,3,2,no,0.0,1,2,12
QB145198,2,4,yes,202.68,4,2,10
QB145199,1,0,no,0.0,1,1,3
QB145200,1,1,no,0.0,1,1,7
QB145202,9,3,yes,307.35,5,2,22
QB145204,1,1,no,0.0,1,1,5
QB145206,2,3,yes,417.19,3,1,3
QB145210,3,1,no,0.0,1,1,3
QB145211,4,2,yes,188.69,1,1,7
QB145212,3,3,yes,277.48,0,2,10
QB145214,1,1,no,0.0,1,1,2
QB145216,2,3,no,0.0,1,2,9
QB145218,9,6,no,0.0,1,2,32
QB145220,2,1,no,0.0,0,1,5
QB145221,11,11,yes,78.18,8,6,77
QB145232,1,0,no,0.0,0,1,6
QB145235,11,7,no,0.0,4,7,43
QB145238,3,1,no,0.0,1,1,13
QB145240,2,1,yes,218.76,0,1,4
QB145242,2,1,no,0.0,1,1,2
QB145249,1,2,no,0.0,1,1,5
QB145251,4,4,yes,375.22,5,2,22
QB145252,1,0,no,0.0,1,1,7
QB145255,2,0,no,0.0,1,1,1
QB145256,2,1,no,0.0,1,2,3
QB145257,3,2,yes,258.43,3,2,8
QB145259,3,2,no,0.0,1,2,13
QB145260,11,9,yes,144.07,4,6,71
QB145261,5,5,no,0.0,2,3,16
QB145264,3,1,no,0.0,3,2,3
QB145268,3,3,yes,255.27,1,1,14
QB145269,2,0,no,0.0,0,1,2
QB145271,2,0,no,0.0,1,1,5
QB145273,7,4,yes,284.16,1,4,12
QB145276,1,1,yes,149.68,0,1,5
QB145279,2,1,no,0.0,0,1,6
QB145283,3,2,yes,333.32,2,3,19
QB145289,4,3,no,0.0,0,1,11
QB145291,7,3,no,0.0,4,3,33
QB145293,1,0,no,0.0,0,1,2
QB145294,2,1,no,0.0,0,1,7
QB145297,1,0,no,0.0,1,1,4
QB145298,4,2,no,0.0,3,1,12
QB145299,3,2,no,0.0,3,2,14
QB145302,3,2,no,0.0,1,2,3
QB145306,2,2,no,0.0,1,2,13
QB145307,4,2,yes,227.16,2,2,5
QB145309,6,2,no,0.0,4,2,20
QB145310,4,1,yes,137.0,3,2,11
QB145313,1,1,no,0.0,1,1,5
QB145314,3,2,no,0.0,3,1,12
QB145315,2,0,no,0.0,1,1,7
